,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation,Ring,Area_to_rooms
9259,15950000.0,Secondary,Отрадное,10.0,Moscow,3,60.0,43.0,6.0,2,9,European-style renovation,Beyond_rings,20.0
9261,32600000.0,Secondary,Фили,18.0,Moscow,3,130.1,74.3,13.3,12,28,Without renovation,Third_ring,43.36666666666667
9264,16900000.0,Secondary,Лермонтовский проспект,15.0,Moscow,3,75.0,75.0,12.8,5,17,Cosmetic,Beyond_rings,25.0
9266,23200000.0,Secondary,Бабушкинская,23.0,Moscow,3,89.0,58.5,10.3,12,19,Cosmetic,Beyond_rings,29.666666666666668
9267,25500000.0,Secondary,Рязанский проспект,10.0,Moscow,3,64.0,45.0,7.0,7,9,Designer,Beyond_rings,21.333333333333332
9268,23800000.0,Secondary,Октябрьское поле,16.0,Moscow,3,65.0,51.0,9.0,16,16,Without renovation,Third_ring,21.666666666666668
9269,20500000.0,Secondary,Битцевский Парк,15.0,Moscow,3,78.0,36.0,18.0,10,16,European-style renovation,Beyond_rings,26.0
9270,18390000.0,Secondary,Профсоюзная,4.0,Moscow,3,54.4,36.4,5.2,4,5,European-style renovation,Third_ring,18.133333333333333
9271,34000000.0,Secondary,Коломенская,12.0,Moscow,3,81.5,49.3,12.0,4,21,European-style renovation,Third_ring,27.166666666666668
9272,18500000.0,Secondary,Новокосино,13.0,Moscow,3,73.3,44.3,10.0,14,17,European-style renovation,Beyond_rings,24.433333333333334
9273,18989000.0,Secondary,Медведково,9.0,Moscow,3,72.1,44.9,9.4,1,14,Cosmetic,Beyond_rings,24.03333333333333
9274,23000000.0,Secondary,Верхние Лихоборы,7.0,Moscow,3,72.4,45.0,10.0,2,17,Cosmetic,Beyond_rings,24.133333333333336
9275,28500000.0,Secondary,Мичуринский проспект,18.0,Moscow,3,82.0,45.0,15.0,8,25,European-style renovation,Third_ring,27.333333333333332
9276,15000000.0,Secondary,Юго-Восточная,13.0,Moscow,3,73.6,44.3,10.3,13,14,Cosmetic,Beyond_rings,24.53333333333333
9277,20599999.0,Secondary,Шаболовская,6.0,Moscow,3,55.0,37.1,5.3,5,5,Cosmetic,Second_ring,18.333333333333332
9278,17600000.0,Secondary,Беляево,22.0,Moscow,3,65.1,46.7,8.0,14,16,Without renovation,Beyond_rings,21.7
9280,35400000.0,Secondary,Зюзино,8.0,Moscow,3,118.4,62.0,16.0,5,24,European-style renovation,Third_ring,39.46666666666667
9282,39000000.0,Secondary,Чертановская,13.0,Moscow,3,120.0,69.0,14.0,24,26,Without renovation,Beyond_rings,40.0
9283,14700000.0,Secondary,Коломенская,9.0,Moscow,3,50.0,34.5,6.0,1,9,Designer,Third_ring,16.666666666666668
9284,22990000.0,Secondary,Профсоюзная,4.0,Moscow,3,74.1,46.0,11.2,6,17,Cosmetic,Third_ring,24.7
9286,42970000.0,Secondary,Ботанический сад,7.0,Moscow,3,85.1,45.8,10.9,5,24,European-style renovation,Third_ring,28.366666666666664
9287,15600000.0,Secondary,Трикотажная,21.0,Moscow,3,63.0,36.0,7.0,4,9,Cosmetic,Beyond_rings,21.0
9288,18500000.0,Secondary,Кузьминки,12.0,Moscow,3,74.6,45.2,15.0,13,17,European-style renovation,Beyond_rings,24.866666666666664
9289,17000000.0,Secondary,Коптево,18.0,Moscow,3,61.9,38.8,8.7,6,12,Cosmetic,Third_ring,20.633333333333333
9290,23000000.0,Secondary,Щелковская,15.0,Moscow,3,72.2,46.7,8.8,5,14,European-style renovation,Beyond_rings,24.066666666666666
9294,21000000.0,Secondary,Шипиловская,5.0,Moscow,3,73.8,43.9,10.1,13,17,Cosmetic,Beyond_rings,24.599999999999998
9295,13950000.0,Secondary,Депо,15.0,Moscow,3,59.0,46.0,6.0,4,9,Cosmetic,Beyond_rings,19.666666666666668
9296,36700000.0,Secondary,Тверская,5.0,Moscow,3,57.0,36.3,5.6,1,6,Designer,Sadovoe,19.0
9298,17500000.0,Secondary,Шоссе энтузиастов,18.0,Moscow,3,64.8,44.1,10.0,8,12,Cosmetic,Beyond_rings,21.599999999999998
9301,34990000.0,Secondary,Комсомольская,7.0,Moscow,3,92.0,67.1,9.5,4,6,Without renovation,Beyond_rings,30.666666666666668
9303,13500000.0,Secondary,Сетунь,15.0,Moscow,3,63.3,45.2,6.5,7,12,Cosmetic,Beyond_rings,21.099999999999998
9304,14000000.0,Secondary,Некрасовка,13.0,Moscow,3,71.0,45.0,10.0,7,17,Cosmetic,Beyond_rings,23.666666666666668
9305,35000000.0,Secondary,Терехово,13.0,Moscow,3,63.0,32.0,14.0,4,21,Cosmetic,Third_ring,21.0
9306,16500000.0,Secondary,Юго-Западная,16.0,Moscow,3,64.0,44.0,10.0,11,12,Cosmetic,Beyond_rings,21.333333333333332
9308,19999000.0,Secondary,Тропарево,9.0,Moscow,3,73.2,44.0,10.0,13,16,Cosmetic,Beyond_rings,24.400000000000002
9309,24500000.0,Secondary,Нагорная,2.0,Moscow,3,67.6,43.5,4.9,18,27,Without renovation,Beyond_rings,22.53333333333333
9311,17900000.0,Secondary,Беговая,7.0,Moscow,3,69.2,43.3,7.2,2,5,Without renovation,Second_ring,23.066666666666666
9312,39000000.0,Secondary,Таганская,6.0,Moscow,3,78.7,45.6,9.2,7,13,Cosmetic,Sadovoe,26.233333333333334
9313,24000000.0,Secondary,Прокшино,22.0,Moscow,3,102.9,56.0,20.0,8,15,Without renovation,Beyond_rings,34.300000000000004
9314,23000000.0,Secondary,Сокол,13.0,Moscow,3,69.9,48.4,10.0,1,10,Cosmetic,Third_ring,23.3
9316,19500000.0,Secondary,Петровский парк,13.0,Moscow,3,60.0,47.0,7.0,3,9,Cosmetic,Second_ring,20.0
9317,21000000.0,Secondary,Рассказовка,24.0,Moscow,3,83.6,51.5,10.7,15,17,Cosmetic,Beyond_rings,27.866666666666664
9318,21000000.0,Secondary,Бабушкинская,23.0,Moscow,3,78.6,43.3,12.8,10,17,Cosmetic,Beyond_rings,26.2
9320,24800000.0,Secondary,Марьино,3.0,Moscow,3,65.7,43.3,8.3,18,24,European-style renovation,Beyond_rings,21.900000000000002
9321,13500000.0,Secondary,Новогиреево,18.0,Moscow,3,59.1,41.5,7.0,4,5,Without renovation,Beyond_rings,19.7
9322,30000000.0,Secondary,Зорге,15.0,Moscow,3,92.0,50.0,15.0,16,21,Without renovation,Third_ring,30.666666666666668
9323,22500000.0,Secondary,Славянский бульвар,7.0,Moscow,3,61.4,39.0,8.2,6,12,European-style renovation,Third_ring,20.466666666666665
9324,30000000.0,Secondary,Аннино,11.0,Moscow,3,86.6,45.6,8.0,11,12,European-style renovation,Beyond_rings,28.866666666666664
9325,20800000.0,Secondary,Щукинская,8.0,Moscow,3,67.5,39.7,8.0,2,12,European-style renovation,Beyond_rings,22.5
9327,38000000.0,Secondary,ЗИЛ,13.0,Moscow,3,77.0,45.0,22.5,12,20,European-style renovation,Second_ring,25.666666666666668
9329,13650000.0,Secondary,Выхино,11.0,Moscow,3,60.0,42.0,6.5,10,12,Cosmetic,Beyond_rings,20.0
9330,31999999.0,Secondary,Новаторская,7.0,Moscow,3,75.7,42.4,10.0,5,22,European-style renovation,Third_ring,25.233333333333334
9332,14590000.0,Secondary,Калужская,18.0,Moscow,3,63.0,43.9,6.9,7,12,Without renovation,Third_ring,21.0
9335,16550000.0,Secondary,Отрадное,12.0,Moscow,3,65.9,39.8,8.0,4,12,Cosmetic,Beyond_rings,21.96666666666667
9336,23000000.0,Secondary,Рижская,3.0,Moscow,3,66.6,47.5,7.3,8,9,Cosmetic,Second_ring,22.2
9338,31000000.0,Secondary,Мнёвники,12.0,Moscow,3,63.0,40.0,11.9,18,25,Designer,Third_ring,21.0
9339,31000000.0,Secondary,Мнёвники,12.0,Moscow,3,68.0,44.0,15.0,20,25,European-style renovation,Third_ring,22.666666666666668
9340,29700000.0,Secondary,Перово,21.0,Moscow,3,91.8,60.8,10.6,3,12,Designer,Third_ring,30.599999999999998
9342,15000000.0,Secondary,Рязанский проспект,9.0,Moscow,3,60.8,39.3,8.3,4,9,Cosmetic,Beyond_rings,20.266666666666666
9343,14500000.0,Secondary,Беляево,18.0,Moscow,3,59.7,38.1,8.1,5,9,Cosmetic,Beyond_rings,19.900000000000002
9344,34900000.0,Secondary,Улица 1905 года,7.0,Moscow,3,74.5,45.9,8.0,9,12,European-style renovation,Second_ring,24.833333333333332
9345,11500000.0,Secondary,Депо,9.0,Moscow,3,49.0,37.0,6.0,3,9,Cosmetic,Beyond_rings,16.333333333333332
9346,18700000.0,Secondary,Бунинская Аллея,12.0,Moscow,3,87.2,51.8,10.4,2,22,European-style renovation,Beyond_rings,29.066666666666666
9347,22000000.0,Secondary,Речной вокзал,10.0,Moscow,3,64.2,34.6,12.0,10,14,European-style renovation,Beyond_rings,21.400000000000002
9348,16600000.0,Secondary,Свиблово,11.0,Moscow,3,63.9,45.8,7.8,13,16,Cosmetic,Beyond_rings,21.3
9351,26500000.0,Secondary,Свиблово,6.0,Moscow,3,73.8,45.0,10.5,8,17,European-style renovation,Beyond_rings,24.599999999999998
9352,11000000.0,Secondary,Щербинка,5.0,Moscow,3,66.8,42.0,8.2,4,12,Cosmetic,Beyond_rings,22.266666666666666
9353,22500000.0,Secondary,Прокшино,23.0,Moscow,3,91.2,48.2,15.0,2,17,European-style renovation,Beyond_rings,30.400000000000002
9354,41000000.0,Secondary,Зорге,14.0,Moscow,3,103.7,67.5,10.1,4,7,Designer,Third_ring,34.56666666666667
9355,18990000.0,Secondary,Преображенская площадь,23.0,Moscow,3,77.0,52.0,9.0,3,5,Cosmetic,Third_ring,25.666666666666668
9356,17300000.0,Secondary,Ростокино,9.0,Moscow,3,64.9,44.7,9.2,8,14,Without renovation,Third_ring,21.633333333333336
9357,11200000.0,Secondary,Щелковская,13.0,Moscow,3,53.8,37.7,5.8,4,9,Cosmetic,Beyond_rings,17.933333333333334
9359,18000000.0,Secondary,Борисово,11.0,Moscow,3,84.0,44.0,10.3,17,22,Without renovation,Beyond_rings,28.0
9362,41000000.0,Secondary,Славянский бульвар,24.0,Moscow,3,71.0,48.0,19.0,11,26,Without renovation,Third_ring,23.666666666666668
9363,21000000.0,Secondary,Трикотажная,21.0,Moscow,3,96.6,51.0,12.0,11,16,Without renovation,Beyond_rings,32.199999999999996
9364,18500000.0,Secondary,Алексеевская,14.0,Moscow,3,72.7,50.6,7.9,4,5,Cosmetic,Third_ring,24.233333333333334
9367,24000000.0,Secondary,Давыдково,13.0,Moscow,3,70.0,40.8,10.4,4,5,Designer,Third_ring,23.333333333333332
9368,20500000.0,Secondary,Бабушкинская,23.0,Moscow,3,75.0,45.6,12.1,2,19,European-style renovation,Beyond_rings,25.0
9369,18200000.0,Secondary,Бунинская Аллея,22.0,Moscow,3,89.0,48.0,11.0,17,17,Cosmetic,Beyond_rings,29.666666666666668
9371,35000000.0,Secondary,Лианозово,13.0,Moscow,3,99.0,57.0,20.0,10,32,European-style renovation,Beyond_rings,33.0
9372,19000000.0,Secondary,Волжская,11.0,Moscow,3,76.8,44.7,9.9,2,22,European-style renovation,Beyond_rings,25.599999999999998
9373,12000000.0,Secondary,Кантемировская,20.0,Moscow,3,55.4,42.8,5.0,1,5,Cosmetic,Beyond_rings,18.466666666666665
9375,42000000.0,Secondary,Багратионовская,12.0,Moscow,3,72.0,38.5,12.0,20,28,Without renovation,Third_ring,24.0
9378,35000000.0,Secondary,Киевская,9.0,Moscow,3,64.2,45.9,7.5,3,12,Cosmetic,Sadovoe,21.400000000000002
9379,21800000.0,Secondary,Улица Академика Янгеля,9.0,Moscow,3,74.5,45.2,10.2,14,17,European-style renovation,Beyond_rings,24.833333333333332
9380,24000000.0,Secondary,Покровское,25.0,Moscow,3,85.0,50.0,10.0,15,17,Cosmetic,Beyond_rings,28.333333333333332
9382,14000000.0,Secondary,Медведково,3.0,Moscow,3,49.0,34.4,10.7,6,9,European-style renovation,Beyond_rings,16.333333333333332
9383,18990000.0,Secondary,Тульская,25.0,Moscow,3,82.0,51.6,9.0,1,5,European-style renovation,Second_ring,27.333333333333332
9384,23500000.0,Secondary,Речной вокзал,10.0,Moscow,3,63.0,39.7,7.8,8,18,Without renovation,Beyond_rings,21.0
9386,32200000.0,Secondary,Сходненская,19.0,Moscow,3,130.0,70.0,14.0,3,22,Cosmetic,Beyond_rings,43.333333333333336
9388,35500000.0,Secondary,Аминьевская,10.0,Moscow,3,95.8,54.0,13.5,3,25,Without renovation,Third_ring,31.933333333333334
9390,25000000.0,Secondary,Тропарево,15.0,Moscow,3,79.4,48.0,11.0,7,25,Cosmetic,Beyond_rings,26.46666666666667
9392,13100000.0,Secondary,Выхино,16.0,Moscow,3,58.8,31.9,11.5,8,9,Cosmetic,Beyond_rings,19.599999999999998
9393,25000000.0,Secondary,Медведково,3.0,Moscow,3,58.4,44.1,6.0,6,9,Cosmetic,Beyond_rings,19.466666666666665
9394,16000000.0,Secondary,Молодежная,15.0,Moscow,3,58.0,42.0,6.0,4,5,Without renovation,Beyond_rings,19.333333333333332
9395,39500000.0,Secondary,Фили,26.0,Moscow,3,91.7,51.9,13.9,23,28,Without renovation,Third_ring,30.566666666666666
9397,21000000.0,Secondary,Водный стадион,20.0,Moscow,3,80.8,52.2,10.6,3,17,Cosmetic,Beyond_rings,26.933333333333334
9399,11850000.0,Secondary,Выхино,12.0,Moscow,3,52.0,37.0,6.0,7,9,Cosmetic,Beyond_rings,17.333333333333332
9401,16000000.0,Secondary,Преображенская площадь,12.0,Moscow,3,57.9,41.3,6.0,8,9,Without renovation,Third_ring,19.3
9402,33500000.0,Secondary,Выставочная,14.0,Moscow,3,77.2,59.5,10.5,11,22,Designer,Second_ring,25.733333333333334
9403,34900000.0,Secondary,Фили,17.0,Moscow,3,72.0,40.0,15.0,17,21,Designer,Third_ring,24.0
9407,15399000.0,Secondary,Некрасовка,25.0,Moscow,3,75.0,40.1,10.0,9,16,Cosmetic,Beyond_rings,25.0
9409,16990000.0,Secondary,Рабочий Посёлок,7.0,Moscow,3,71.0,48.0,7.5,5,5,Without renovation,Beyond_rings,23.666666666666668
9410,22500000.0,Secondary,Щелковская,14.0,Moscow,3,80.0,51.8,13.3,4,17,European-style renovation,Beyond_rings,26.666666666666668
9411,15200000.0,Secondary,Бибирево,9.0,Moscow,3,63.4,45.2,6.6,6,12,European-style renovation,Beyond_rings,21.133333333333333
9415,12500000.0,Secondary,Люблино,10.0,Moscow,3,57.0,35.0,6.0,1,9,Cosmetic,Beyond_rings,19.0
9417,19500000.0,Secondary,Прокшино,20.0,Moscow,3,75.6,40.4,12.9,9,15,European-style renovation,Beyond_rings,25.2
9420,20800000.0,Secondary,Академическая,18.0,Moscow,3,45.0,33.0,5.8,4,5,Cosmetic,Third_ring,15.0
9421,13500000.0,Secondary,Отрадное,16.0,Moscow,3,51.5,33.0,6.0,7,9,Cosmetic,Beyond_rings,17.166666666666668
9423,22700000.0,Secondary,Беговая,6.0,Moscow,3,74.6,49.0,9.0,7,17,European-style renovation,Second_ring,24.866666666666664
9424,23000000.0,Secondary,Сокол,12.0,Moscow,3,70.0,46.0,9.0,7,8,European-style renovation,Third_ring,23.333333333333332
9425,41700000.0,Secondary,Марьина Роща,5.0,Moscow,3,85.6,43.0,21.3,12,26,Without renovation,Second_ring,28.53333333333333
9426,37900000.0,Secondary,Народное Ополчение,12.0,Moscow,3,92.5,40.8,16.9,20,5,Without renovation,Third_ring,30.833333333333332
9427,31700000.0,Secondary,Аминьевская,13.0,Moscow,3,73.0,44.2,7.6,8,26,Without renovation,Third_ring,24.333333333333332
9428,27999000.0,Secondary,Технопарк,10.0,Moscow,3,70.0,34.8,14.0,13,20,Without renovation,Third_ring,23.333333333333332
9430,38000000.0,Secondary,Киевская,11.0,Moscow,3,78.2,59.8,7.4,2,10,European-style renovation,Sadovoe,26.066666666666666
9431,17990000.0,Secondary,Лефортово,13.0,Moscow,3,65.0,45.0,10.0,14,14,Cosmetic,Second_ring,21.666666666666668
9432,38999999.0,Secondary,Автозаводская,20.0,Moscow,3,102.8,54.1,16.7,2,29,Without renovation,Second_ring,34.266666666666666
9433,40490000.0,Secondary,Тушинская,18.0,Moscow,3,108.0,52.5,18.0,13,22,European-style renovation,Beyond_rings,36.0
9434,23127000.0,Secondary,Профсоюзная,2.0,Moscow,3,69.7,47.6,10.2,13,23,Cosmetic,Third_ring,23.233333333333334
9435,19825000.0,Secondary,Щукинская,9.0,Moscow,3,70.7,44.4,10.2,18,19,Cosmetic,Beyond_rings,23.566666666666666
9436,21500000.0,Secondary,Кантемировская,8.0,Moscow,3,74.0,48.0,11.0,12,15,Designer,Beyond_rings,24.666666666666668
9439,12950000.0,Secondary,Кантемировская,6.0,Moscow,3,55.3,41.5,6.0,6,9,Cosmetic,Beyond_rings,18.433333333333334
9440,14990000.0,Secondary,Улица Горчакова,5.0,Moscow,3,71.3,42.0,8.0,5,9,European-style renovation,Beyond_rings,23.766666666666666
9444,16500000.0,Secondary,Савеловская,13.0,Moscow,3,55.2,42.4,6.0,2,5,Cosmetic,Beyond_rings,18.400000000000002
9446,22000000.0,Secondary,Бунинская Аллея,14.0,Moscow,3,78.5,48.6,10.5,7,13,Cosmetic,Beyond_rings,26.166666666666668
9447,48000000.0,Secondary,Молодежная,7.0,Moscow,3,96.0,70.0,14.6,2,28,Without renovation,Beyond_rings,32.0
9448,35500000.0,Secondary,Сокол,6.0,Moscow,3,80.4,51.7,8.8,4,9,European-style renovation,Third_ring,26.8
9449,40000000.0,Secondary,Фили,26.0,Moscow,3,91.7,48.5,14.2,23,28,Without renovation,Third_ring,30.566666666666666
9450,20900000.0,Secondary,Новоясеневская,13.0,Moscow,3,75.0,46.2,10.2,8,16,European-style renovation,Beyond_rings,25.0
9451,19950000.0,Secondary,Марьина Роща,12.0,Moscow,3,58.2,40.9,5.6,1,5,Cosmetic,Second_ring,19.400000000000002
9452,13500000.0,Secondary,Орехово,11.0,Moscow,3,60.0,42.5,6.0,9,9,European-style renovation,Beyond_rings,20.0
9454,18500000.0,Secondary,Сходненская,25.0,Moscow,3,64.5,34.7,7.5,12,12,European-style renovation,Beyond_rings,21.5
9455,16400000.0,Secondary,Депо,18.0,Moscow,3,74.2,45.3,10.0,6,17,Cosmetic,Beyond_rings,24.733333333333334
9458,16000000.0,Secondary,Зюзино,7.0,Moscow,3,55.2,37.1,5.0,3,5,Without renovation,Third_ring,18.400000000000002
9459,17500000.0,Secondary,Домодедовская,21.0,Moscow,3,75.0,45.8,10.2,2,17,European-style renovation,Beyond_rings,25.0
9462,41980000.0,Secondary,Хорошево,23.0,Moscow,3,81.0,34.8,12.9,23,25,Without renovation,Beyond_rings,27.0
9463,24990000.0,Secondary,Преображенская площадь,8.0,Moscow,3,77.6,52.0,9.6,8,10,Without renovation,Third_ring,25.866666666666664
9465,18700000.0,Secondary,Говорово,18.0,Moscow,3,72.0,47.0,10.0,9,25,Cosmetic,Beyond_rings,24.0
9466,27000000.0,Secondary,Таганская,11.0,Moscow,3,76.0,40.6,12.9,7,10,European-style renovation,Sadovoe,25.333333333333332
9468,18500000.0,Secondary,Бульвар Рокоссовского,13.0,Moscow,3,78.0,56.0,9.0,1,5,European-style renovation,Third_ring,26.0
9469,17200000.0,Secondary,Некрасовка,6.0,Moscow,3,88.1,52.8,10.0,7,17,Designer,Beyond_rings,29.366666666666664
9470,22300000.0,Secondary,Хорошёвская,12.0,Moscow,3,75.0,44.0,10.0,2,17,European-style renovation,Second_ring,25.0
9472,25500000.0,Secondary,Тропарево,23.0,Moscow,3,94.0,60.0,17.0,1,14,Cosmetic,Beyond_rings,31.333333333333332
9474,17500000.0,Secondary,Строгино,14.0,Moscow,3,58.4,32.0,6.0,7,9,Cosmetic,Beyond_rings,19.466666666666665
9475,39000000.0,Secondary,Технопарк,15.0,Moscow,3,84.5,45.0,20.0,10,14,Without renovation,Third_ring,28.166666666666668
9476,23000000.0,Secondary,Свиблово,10.0,Moscow,3,85.0,45.1,13.7,1,3,European-style renovation,Beyond_rings,28.333333333333332
9478,22800000.0,Secondary,Крылатское,15.0,Moscow,3,74.1,44.3,8.0,15,17,Cosmetic,Beyond_rings,24.7
9479,13500000.0,Secondary,Пражская,20.0,Moscow,3,57.2,28.0,6.5,2,9,Cosmetic,Beyond_rings,19.066666666666666
9481,17950000.0,Secondary,Трикотажная,16.0,Moscow,3,76.1,43.6,10.0,4,22,Cosmetic,Beyond_rings,25.366666666666664
9486,14350000.0,Secondary,Бибирево,7.0,Moscow,3,63.4,45.2,6.6,6,12,Cosmetic,Beyond_rings,21.133333333333333
9488,24499000.0,Secondary,Технопарк,15.0,Moscow,3,55.7,24.1,19.9,4,14,Without renovation,Third_ring,18.566666666666666
9489,18700000.0,Secondary,Бибирево,24.0,Moscow,3,72.0,43.4,10.4,8,17,European-style renovation,Beyond_rings,24.0
9491,32000000.0,Secondary,Курская,8.0,Moscow,3,83.4,51.0,10.0,2,4,European-style renovation,Sadovoe,27.8
9492,13000000.0,Secondary,Депо,8.0,Moscow,3,58.0,43.1,6.0,1,9,Cosmetic,Beyond_rings,19.333333333333332
9494,24500000.0,Secondary,Бауманская,6.0,Moscow,3,68.5,38.8,9.1,4,6,Cosmetic,Second_ring,22.833333333333332
9495,13200000.0,Secondary,Щелковская,24.0,Moscow,3,53.0,35.0,6.0,7,9,Without renovation,Beyond_rings,17.666666666666668
9496,26500000.0,Secondary,ЗИЛ,16.0,Moscow,3,69.8,35.0,10.0,2,7,Without renovation,Second_ring,23.266666666666666
9497,20000000.0,Secondary,Перово,13.0,Moscow,3,65.0,44.0,9.0,1,12,Cosmetic,Third_ring,21.666666666666668
9498,16500000.0,Secondary,Измайлово,12.0,Moscow,3,64.3,43.6,9.5,3,12,Without renovation,Third_ring,21.433333333333334
9499,22300000.0,Secondary,Яхромская,12.0,Moscow,3,71.3,48.0,10.2,13,22,Cosmetic,Beyond_rings,23.766666666666666
9500,39500000.0,Secondary,Хорошево,12.0,Moscow,3,84.0,60.0,10.0,15,21,Designer,Beyond_rings,28.0
9501,18500000.0,Secondary,Народное Ополчение,25.0,Moscow,3,69.5,43.4,10.9,3,12,Cosmetic,Third_ring,23.166666666666668
9502,18000000.0,Secondary,Новокосино,10.0,Moscow,3,79.0,48.0,8.0,9,14,Without renovation,Beyond_rings,26.333333333333332
9503,20500000.0,Secondary,Варшавская,4.0,Moscow,3,80.0,53.8,8.5,2,8,European-style renovation,Third_ring,26.666666666666668
9505,17500000.0,Secondary,Коломенская,9.0,Moscow,3,60.1,32.5,9.0,7,9,Cosmetic,Third_ring,20.033333333333335
9509,17000000.0,Secondary,Первомайская,16.0,Moscow,3,70.0,37.5,10.0,5,5,Cosmetic,Beyond_rings,23.333333333333332
